SampleID,elevation,latitude,longitude,veg.types.short,veg.types.long,Temp,Precip,Quartz,Plagioclase,K.feldspar,Amphibole,Muscovite,Chlorite,Mineral.pc1,Mineral.pc2,Ca,Fe,Mg,Al,K,Na,Ba,Mn,Ti,CIA,Mg/Al,Ca/Al,Ti/Fe,Ti/Al,Metal.pc1,Metal.pc2,pH,Moisture,TOC,TN,TP,NH4-N,NO3-N,WSOC,WSON,Veg.rich,Veg.dca1,Veg.dca2,Bac.rich,Bac.dca1,Bac.dca2
MT02_01,704,29.2808,95.2555,TRF,tropical monsoon rainforest ,1.72776474987995,1.81742948041483,1.13164804947755,0.0406944310148817,-1.12009433149406,0.451806066797169,-0.876190584859033,0.982759486528692,1.1807058615619,0.668047111558828,0.121867341207776,0.218484851251625,0.035983331813076,0.471642637430521,-0.273684020188762,0.181706704826641,-0.0234990600195953,0.779852665836735,-0.0434962250730242,0.0893326559956881,0.000403035526219795,0.03417650384678,-0.508874730445269,-0.209447436683901,-0.509663934787949,0.0467948108532736,0.839203214544911,-0.80821988315222,-0.196114908532026,-0.708570997893694,-0.210273278233044,2.01730238512074,0.0194936429248351,-0.53324796110564,-0.353527649002386,0.303687732956631,-1.83064728303057,0.0298692868282315,0.768312013202346,0.636371675934633,-0.0452665787726589
MT02_02,704,29.2808,95.2555,TRF,tropical monsoon rainforest ,1.72776474987995,1.81742948041483,-0.181839839851011,-0.121712078166515,2.04727127335359,0.590300364780898,-1.15716756824535,-0.559033810215899,-0.348367744981935,0.777804413015081,0.142138344497783,0.141253683526638,-0.161719495596302,-0.261391002466843,-0.354488277699468,-0.0327754645687954,-0.262923445124903,0.853987062377855,-0.192342622661319,-0.331099246131669,-0.103584272549996,0.258073838743696,-0.568507716181552,-0.100540160837484,-0.614270453055895,-0.346251256844883,0.364705611132325,-0.794410771686079,0.113152656862658,-0.571136459017499,-0.19154914529914,1.00957204269449,-0.276878499507697,-0.583981837891455,-0.422601042259313,0.303687732956631,-1.71325481399862,-0.404618752705031,0.376361337315055,0.770242054616807,-0.119276819794431
MT02_03,704,29.2808,95.2555,TRF,tropical monsoon rainforest ,1.72776474987995,1.81742948041483,-0.632707939792945,1.79561276736928,0.792619609963413,-0.203457999782565,-1.15716756824535,-0.559033810215899,0.231756656339667,1.79499705530626,-0.394560599751909,-0.387738293256336,-0.481870525788264,0.509267372929679,-0.51609679272088,0.610671043617516,-0.262923445124903,0.37211348486057,-0.728189653979183,0.732636867194332,-0.534472656373687,-0.51456742660962,-0.497961129376923,-0.975634959105401,0.595330237352731,0.661104484106739,0.332717008655072,-0.669987859190136,0.201514818403996,-0.114172073947234,-0.216668271411556,1.10325853460063,0.897897824110412,-0.374324281625143,-0.0460826403503127,0.561535808108488,-1.6169015765506,-0.0210415700784474,0.805288492059637,0.638839869154267,-0.103083103497455
MT02_04,704,29.2808,95.2555,TRF,tropical monsoon rainforest ,1.72776474987995,1.81742948041483,-0.267278315410784,2.16589960830287,-0.0478458416569944,-0.0360245947574592,-1.15716756824535,-0.559033810215899,0.613676976255871,2.06930458834761,-0.357879736655707,-0.43424308242407,-0.511207074371591,0.350984002898743,-0.592052794780944,0.512697706980094,-0.183115316756467,-0.0726928943861547,-0.884478371446893,0.649848442513873,-0.54998399162517,-0.444403278420651,-0.629901405624748,-1.10635313032353,0.808553416101927,0.763940648143791,0.375368478624743,-0.787928943855034,-0.991374362404069,0.121263869991054,-0.229822312032128,2.18065319152118,-0.483981924340069,-0.187781012523727,0.162350911504251,0.303687732956631,-1.84619162244529,-0.0145642635709242,-0.604747901698415,0.526571021464671,-0.255084005613018
MT02_05,704,29.2808,95.2555,TRF,tropical monsoon rainforest ,1.72776474987995,1.81742948041483,0.353437356427085,1.05689515989276,-1.33373782758942,0.131408810267646,-0.499758407116817,0.471410955950084,1.12562961459527,0.879958129884629,-0.208260426658041,-0.153553462090247,-0.398962888487557,0.524836228998294,-0.800527779158566,0.449147434566631,-0.582155958598648,0.260911890048889,-0.512362377476155,0.674586513847446,-0.450355992074016,-0.322750595720459,-0.557312457304924,-0.743047041705397,0.0904834608297979,0.946795452440993,0.466002852310293,-0.777360746304415,-0.328658150844033,-0.383392444665664,-0.414998340256075,0.730914784717268,-0.134048551347441,-0.328052811860648,-0.169306640349997,1.85077618386777,-1.77727194324164,0.0358895120887079,-0.0501007188390412,0.558696802616726,-0.240607412702716
MT02_06,704,29.2808,95.2555,TRF,tropical monsoon rainforest ,1.72776474987995,1.81742948041483,0.163002200058916,1.80396510212718,-0.241334290950901,0.298842215292752,-1.15716756824535,-0.559033810215899,0.667089124922765,1.94801269995091,-0.20053813969042,-0.378603423955531,-0.480595023675945,0.231622773039349,-0.803759949458994,0.80661771689236,-0.582155958598648,0.446247881401691,-0.84726677204982,0.308612878491373,-0.507618108004343,-0.251510097590466,-0.659411274022891,-1.03217734007839,0.433585690542949,0.531692468942869,0.444677117325458,-0.795819864692828,0.46660130302801,0.424397219705402,-0.127795942625289,0.965131014482606,0.542013203277773,-0.28088498386825,-0.0190654823813938,0.561535808108488,-1.81657439826642,0.0700926408952061,0.654917478039985,0.549279601178149,-0.178163602867973
MT02_07,704,29.2808,95.2555,TRF,tropical monsoon rainforest ,1.72776474987995,1.81742948041483,-0.144782187800989,0.184540196289832,1.2975035323397,-0.0546283064269154,-0.627545199561005,-0.559033810215899,-0.542100001102171,0.68067764037426,-0.366567309494281,-0.629397108395811,-0.597941218009254,0.549486917773605,-0.545186325424734,0.997268534132749,-0.0234990600195953,0.668651071025054,-1.17472884674407,0.558389533489055,-0.654903197625286,-0.492311036090268,-0.739400510139348,-1.47530564119385,1.0218151011923,0.349202394153987,0.759231708351779,-0.864724512722858,1.70367156460674,-0.0706476356076227,-0.173729543619533,0.54594401864618,0.714599390638083,-0.538415901197793,-0.21173411712178,0.0458396578047744,-1.79099335211767,0.0381412783556327,0.548918238649082,0.635776894749864,-0.114569974211358
MT02_08,704,29.2808,95.2555,TRF,tropical monsoon rainforest ,1.72776474987995,1.81742948041483,0.0487411062380148,1.72879408930608,-1.31559828546811,0.193421182499167,-0.63139419933342,0.134939195569355,1.24471896099856,1.31443521348849,-1.05964256483831,-1.34440824184972,-0.749725969375164,-4.20290639717161,-2.0287524933213,-2.64363248955523,-2.0187022692305,-1.11057444596185,-1.8445376358914,0.597936842532213,-0.245446104273174,-0.0963435119405187,-0.541615739034237,-0.84076733357581,0.0359133940147898,0.7478874635733,0.519317189772382,-0.46595119181287,0.289876979945334,0.0801287741835026,-0.0966464741097065,0.879852284670611,-0.357815470131843,-0.593584891449428,-0.322837012292295,-0.469856492498939,-1.67084199711726,-0.143980490036674,0.748591224478457,0.790326440356338,-0.044949881059836
MT02_09,704,29.2808,95.2555,TRF,tropical monsoon rainforest ,1.72776474987995,1.81742948041483,1.13576556637199,1.35479509959121,-0.786528306930087,0.466275620317857,-1.15716756824535,-0.559033810215899,0.580867651360393,1.9816324882552,-0.244941289754243,-0.335420405442635,-0.390034373701327,-0.531251174322864,-0.886180292119914,-0.533233859824816,-0.262923445124903,-0.0356256961155942,-0.877036051567479,0.477825025389324,-0.325030905461528,-0.114514608685391,-0.752700338999176,-0.838201305611877,0.129044309029265,0.539183948245924,0.258076936208149,-0.627996887589014,-0.593744635468047,0.561074929503794,-0.144428185350016,2.94095510660559,0.0837671195969502,0.0677945037246709,0.674521491612017,0.819383883260345,-1.8285892863546,0.115631845307833,-0.227587817354041,0.796382248389748,-0.13196884029435
MT02_10,704,29.2808,95.2555,TRF,tropical monsoon rainforest ,1.72776474987995,1.81742948041483,1.93662260234191,-1.40240340771124,-0.212109473088801,0.61717239274789,-1.15716756824535,1.15652944172532,0.568702365588795,0.29191774148952,-0.224670286464237,0.0216699399524649,-0.216566086426001,-0.0096944960242078,-0.779518672205782,-0.308159978360468,-0.34273157349334,0.594516674483933,-0.437939178682007,0.669615606092583,-0.198882417935428,-0.221327643607529,-0.684180251968978,-0.486143015235417,-0.444586829860605,0.52391446537643,0.140785393791554,-0.718883386524329,-0.284477070073364,-0.162296271107827,-0.252269871940243,2.26112748585081,-0.589914135892259,-0.313747039280565,0.0209235910350386,0.561535808108488,-1.84767604105851,-0.213477827667304,0.208734633162,0.516991197866535,-0.213516776996921
MT03_01,1096,29.32891667,95.34506667,TRF,tropical monsoon rainforest ,1.30662656848044,1.63603271180566,1.15635315084423,0.198460754219666,-0.843970190314215,-0.131110232179124,0.0529579602020208,-0.559033810215899,-0.3817561118205,0.599510881593263,-0.0480229720798959,-0.265663221691034,-0.285443200491204,0.836213350370627,-0.0538964397596411,1.15349628714918,-0.502347830230212,0.112643096966648,-0.616554855787962,0.0703264941816892,-0.368475759725872,-0.22535595715684,-0.531593876677622,-0.943687092399156,0.636725955752742,0.446377886861008,1.44165522786651,-0.305032770442126,1.83621480691875,0.0400094263581422,0.013727886577026,0.861835651611739,0.456315234381619,-0.0864291514001805,0.495117346596846,0.303687732956631,-1.49382372297863,-0.290638242414518,1.04933325251776,1.33901673218185,0.0664957487565254
MT03_02,1096,29.32891667,95.34506667,TRF,tropical monsoon rainforest ,1.30662656848044,1.63603271180566,-0.0644906083592744,0.143706559695653,-0.509396413410168,-0.0442929110549953,0.723453720556766,-0.559033810215899,-0.330089928956584,-0.322110876556369,0.092908765079196,-0.210023563222495,-0.2714126772557,0.384716524380745,-0.251058828085764,0.626558611720882,-0.34273157349334,1.07639025200122,-0.609112535908547,-0.121040009977364,-0.304640688596012,0.0252400550140151,-0.595501572751861,-0.808284248767746,0.0149650918813521,-0.15051800351167,1.59093537276036,-0.219219006331108,-1.03555544317474,0.0815350641923559,0.162719656744879,0.394604300951654,0.303963289677346,-0.0193719493641471,0.250495552422407,-0.469856492498939,-1.60015247256991,-0.260261386327579,1.52016708330061,1.35204739313413,0.106436100396687
MT03_03,1096,29.32891667,95.34506667,TRF,tropical monsoon rainforest ,1.30662656848044,1.63603271180566,-0.506094295288703,0.320961664002205,-0.175830388846193,-0.0773661762451396,0.664948924016054,-0.559033810215899,-0.286133168039762,-0.316039801982098,0.073603047660142,-0.261511008372487,-0.281616694154248,0.72723135789031,-0.207424529029983,1.0978897987874,-0.502347830230212,0.29797908831945,-0.66120877506445,-0.0711037530512058,-0.353446390092571,-0.0772646950693329,-0.589649509606518,-0.962073086825844,0.481295745133694,0.329840605060332,1.63358684273003,-0.46623301041422,1.92457696846009,0.0937858070240281,0.138244935857715,-0.322457694791459,1.85247797764813,-0.353098838191144,-0.139850328096688,-0.469856492498939,-1.50354422970954,-0.115539178671635,1.16765798486109,1.41074186973076,0.177159862030754
MT03_04,1096,29.32891667,95.34506667,TRF,tropical monsoon rainforest ,1.30662656848044,1.63603271180566,-0.22301500879548,-0.483646584342198,0.479208632200887,-0.263403292939701,0.624149526428452,-0.466061350110697,-0.829126076605536,-0.608194239624796,0.0147206095320284,-0.123657526196704,-0.207637571639771,0.789506782164777,-0.108843334866921,1.07670637464958,-0.582155958598648,0.0755758986960871,-0.482593097958496,0.013356344828847,-0.286443559171658,-0.15159230014859,-0.561543151130779,-0.788287944158249,0.415831929050478,0.471101056747069,1.60159824025277,-0.616583234234346,-0.0635716662200186,-0.00117266536688756,0.0672158792836916,0.961527687870831,0.303963289677346,-0.288099058034161,0.0532794567262559,0.0458396578047744,-1.36911936234018,-0.285257794221668,0.943334013126859,1.28950290605177,0.0800724055831643
MT03_05,1096,29.32891667,95.34506667,TRF,tropical monsoon rainforest ,1.30662656848044,1.63603271180566,2.57483772098118,-1.88962293525543,-0.874202760516388,-0.563129758725384,0.908205709632701,-0.559033810215899,-1.76144243103295,-0.605713818486186,0.0369221845639402,-0.351198816053116,-0.272688179368018,0.771343116751391,-0.231665806283195,1.28854061602779,-0.502347830230212,0.00144150215496622,-0.84726677204982,-0.0614514661990658,-0.349151673032015,-0.125309255698137,-0.695865004628617,-1.17263998606734,0.765069918486803,0.431008061998285,1.60159824025277,-0.634337806119385,-0.858831120092062,-0.141506021042219,0.0167149794584345,0.0210594421977039,1.38232939828728,-0.709108773832098,-0.547169570436793,-0.469856492498939,-1.44959231173167,-0.212050010993199,1.38212156223339,1.29288129457787,0.120895454931659
MT03_06,1096,29.32891667,95.34506667,TRF,tropical monsoon rainforest ,1.30662656848044,1.63603271180566,-0.108753914974578,0.714449434818846,-0.759318993748131,-0.317147348873686,0.575652129296019,-0.559033810215899,-0.202490487732586,0.125505307359119,0.0629849030796626,-0.082135393011227,-0.129831942788338,0.541702489739297,-0.381961725253108,0.91783069361592,-0.821580343703956,0.631583872754493,-0.370958299767274,-0.0434864322992358,-0.179020877410955,-0.0447719895162456,-0.49112296129663,-0.593200096691431,-0.10243328921985,0.299052924396482,1.24439217925678,-0.0808460730683485,0.157333737633327,0.37793803050758,0.249862875452748,0.26968897841014,4.93522435877366,-0.185635437996055,0.327008551975173,0.0458396578047744,-1.33214355628015,-0.0576620835852948,1.30570350592832,1.18685794663347,0.163788437450135
MT03_07,1096,29.32891667,95.34506667,TRF,tropical monsoon rainforest ,1.30662656848044,1.63603271180566,0.298880257575663,0.251358874353035,-1.16645093913739,-0.321281507022454,0.967480306127897,-0.559033810215899,-0.400294060211459,-0.281068837171483,0.0272693258544132,0.108866419641966,-0.0124857484550296,0.915355035386094,-0.176718911175915,0.949605829822652,-0.74177221533552,0.223844691778329,-0.0955924642289274,0.153461012313024,-0.109357399372349,-0.166344751445901,-0.43569327415472,-0.416710204519636,-0.0782400824804007,0.598172776959946,1.26571791424162,-0.458060270975075,0.0689715760919886,-0.0814188190139161,9.04129224535446,-0.334468783497374,-0.342342225747815,-0.518537286504712,-0.125182134580695,-0.212008417347083,-1.63138771753882,-0.176481210309542,0.903892435679081,1.1112239246964,0.188150100220622
MT03_08,1096,29.32891667,95.34506667,TRF,tropical monsoon rainforest ,1.30662656848044,1.63603271180566,-0.606973459202652,0.895416687906687,-0.581954581895383,-0.304744874427382,0.657250924471223,-0.559033810215899,-0.102747177261072,0.00287507195871398,0.163374633658742,-0.250715253744263,-0.29819822161439,0.871243276525013,-0.218737125081481,1.24617376775215,-0.34273157349334,0.29797908831945,-0.757958933496842,-0.138926860319395,-0.383725444347455,-0.0203207784248615,-0.716877474971264,-1.10248033264628,0.58089741116852,0.296606685983797,1.58027250526794,-0.308696412259674,-1.25646084702808,0.199870370100746,8.9106296868527,-0.163911323873384,1.42041738446335,-0.330254290320406,0.0475952991023445,-0.212008417347083,-1.8614936294714,-0.359239218903281,1.45607451994797,1.42244848122056,0.206231872935212
MT03_09,1096,29.32891667,95.34506667,TRF,tropical monsoon rainforest ,1.30662656848044,1.63603271180566,0.034329797107451,0.524201809777782,-0.466063062787054,-0.164183497369268,0.344712142951101,-0.559033810215899,-0.235934611147651,0.212203227152794,0.132485485788256,-0.234106400470072,-0.261208660357151,0.38601392905313,-0.41428342825739,0.872815917323051,-0.661964086967084,0.37211348486057,-0.564458616632058,-0.205530235493264,-0.295094842922904,0.0675040603823789,-0.51268067623048,-0.758901092854618,0.183904991694655,0.262273604406954,1.70822691517695,-0.233450845699273,-2.18426354321213,0.613603649560864,0.0581695670786685,0.591586155728656,1.39780264267131,0.118183805687485,0.875801711459373,0.0458396578047744,-1.55930936068388,-0.109858608169749,0.682033562535332,1.3540706414334,0.0991745407338058
MT03_10,1096,29.32891667,95.34506667,TRF,tropical monsoon rainforest ,1.30662656848044,1.63603271180566,-0.0881663305023441,0.319105589611561,-1.28939672462623,0.59650160200405,-0.763029991550023,1.9080568275757,2.2231543947032,0.0726527481169615,0.164339919529694,-0.23825861378862,-0.302024727951345,0.306872244037663,-0.540338069974092,0.523289419049005,-0.661964086967084,-0.0356256961155942,-0.534689337114399,-0.111307286153585,-0.328706420401981,0.122125554923168,-0.472540434953172,-0.701287714662731,0.149828568029008,0.566790331971022,1.76687268638525,-0.306160044847525,-0.991374362404069,0.583380891760118,0.0368145163008093,0.10753928088029,2.21074309761677,0.0136401105363527,0.498473577105033,0.303687732956631,-1.79625484859536,-0.00711043658861543,1.03207756238436,1.13965405738043,0.0758372786951864
MT04_01,877,29.3226,95.29183333,TRF,tropical monsoon rainforest ,1.54190529737455,2.0550123815402,0.226823711922843,-1.03582871555895,-1.59071467430789,0.772203323326692,-0.398144813125053,2.89644262369409,2.47813004469301,-1.11253259062449,0.0610543313377572,1.07301035220874,0.361236370454312,-0.494923843496092,-1.96087691701231,-1.89426886067981,-1.85908601249363,0.594516674483933,1.177044235151,1.25228098461409,0.533972220725585,0.235354652832772,-0.334587599888507,1.69107804133999,-3.73997510138566,1.85333296365085,0.418019948594413,-0.137914339841686,-0.991374362404069,1.45652564714035,0.458467284693718,0.32614109532794,2.82610212427387,-0.0741818201852168,0.293039855017265,-0.985552642802653,-2.77125451045366,-1.29742665214897,0.430593506305749,0.473617788421876,-0.369590720744863
MT04_02,877,29.3226,95.29183333,TRF,tropical monsoon rainforest ,1.54190529737455,2.0550123815402,-0.616237872215158,0.36365137498703,-1.59071467430789,4.47847610369724,-0.967026979488034,0.967264076511158,4.20256173063612,-0.413288243700312,0.186541494561606,1.22581180233129,0.506643611258629,-0.287339095914537,-2.08854764387922,-2.06108832576515,-2.0187022692305,0.779852665836735,1.10262103635685,1.34791044096674,0.64904127226893,0.317205468312596,-0.513050342381911,1.47155989988387,-4.04206395042766,1.95759639516891,0.338048442401282,-0.0857778985919704,-0.240295989302695,1.25931121080074,0.375468371217947,1.41554684095441,0.234928814733222,0.114028680459377,0.627386580450184,0.0458396578047744,-2.51162885720993,-0.481912026999484,0.0435730275994307,0.500796256652205,-0.319842408120494
MT04_03,877,29.3226,95.29183333,TRF,tropical monsoon rainforest ,1.54190529737455,2.0550123815402,-0.977549979702873,0.290336436556571,-1.59071467430789,2.32457970818909,-1.15716756824535,2.87098587866528,4.21776865391224,-0.521441690537956,0.250250362044483,1.72490784322072,0.884192236504926,0.505375158912524,-2.09177981417965,-2.15906166240257,-2.0187022692305,0.891054260648416,1.99569942188662,1.84194346912476,0.861897068470809,0.160073173434735,-0.318552246213698,2.02107128022267,-4.50491236292957,2.33361751425036,0.396694213609578,-0.191459874098151,-0.593744635468047,1.28107435707654,0.393961002475437,0.352565490480952,1.81200949233605,-0.18428790859236,0.0941904080041467,-0.212008417347083,-2.82072555862709,-1.54893103881877,-0.735398126994178,0.246832686115824,-0.44649254382259
MT04_04,877,29.3226,95.29183333,TRF,tropical monsoon rainforest ,1.54190529737455,2.0550123815402,-0.775791651874975,-0.421468092255606,-1.50505572540173,3.18448460313284,-1.15716756824535,2.9473561137517,4.49194121750515,-1.01894714635769,0.254111505528294,1.79881724029087,0.944140835783899,0.772640521423776,-2.11925326173329,-2.09021553395466,-2.09851039759893,0.742785467566175,1.8319683845395,1.98433192926953,0.857945877015057,0.095605507188844,-0.468755402580328,1.68869101637049,-4.3233004989523,2.50691385580226,-0.168437763488558,-0.266564531357876,-0.549563554697378,1.27015004969308,0.350921596976186,0.165192506668681,2.43689051553718,-0.282316359210616,-0.0116615564864374,-0.469856492498939,-2.28927190445933,-1.25490965720422,-1.35660297179668,0.0453049619892623,-0.598917277766991
MT04_05,877,29.3226,95.29183333,TRF,tropical monsoon rainforest ,1.54190529737455,2.0550123815402,-0.264190177739949,0.559467223200027,-1.21784630848109,1.7540658836591,-1.15716756824535,1.67894612231645,2.94488277157228,0.274603855942289,0.194263781529227,1.79383458430861,0.909702278751298,0.506672563584908,-2.18066449744143,-2.19878058266099,-2.25812665433581,0.705718269295614,1.77987214538359,2.00606952331666,0.887788300932957,0.101593934881895,-0.496175868777209,1.78295894438059,-4.49381763683365,2.54696508418851,-0.20575779971202,-0.174832576618512,-0.372839231614702,1.28183920134432,0.262281648035736,0.823400167752811,1.37994889915128,-0.149056631536657,0.180324415125363,-0.212008417347083,-1.96447293765084,-1.0119854771796,-0.732933028403692,-0.0737957457476084,-0.630141713915088
MT04_06,877,29.3226,95.29183333,TRF,tropical monsoon rainforest ,1.54190529737455,2.0550123815402,-0.771674134980528,0.379428007307508,-1.55846659942557,4.15394468901895,-1.15716756824535,1.52952609714738,4.43438620105132,-0.401449246556789,0.0996657661758644,1.71992518723847,0.794907088642626,0.171942158109651,-2.25015615890063,-2.30469770335009,-2.33793478270424,0.668651071025054,1.92871854297189,2.04918814067254,0.850944516981654,0.087967159899714,-0.355259649990483,2.15467526438219,-4.68989313420545,2.60221014497053,-0.0244890523409196,-0.146791625784205,0.864231029964032,1.31916673328242,0.327121804716793,0.406615389657568,2.11076213390459,-0.174516057959297,0.238890493143531,-0.469856492498939,-2.278002565258,-1.0038431654634,-1.06079114093834,-0.0706024785447794,-0.662813960533697
MT04_07,877,29.3226,95.29183333,TRF,tropical monsoon rainforest ,1.54190529737455,2.0550123815402,-0.505064916065092,-1.74577716998048,-0.886295788597258,6.88042198813146,-1.15716756824535,1.57711914220123,5.18333879549065,-1.97247038837982,0.211638927206376,1.4882316840635,0.748989012599158,-0.0382373988166714,-2.32126390551005,-2.37883968783247,-2.25812665433581,0.705718269295614,1.42264079117169,1.78249443170963,0.854638401307502,0.270420417852115,-0.500070373135549,1.70141359759391,-4.55144356678481,2.40656157924328,0.0768081888370488,0.163631563602616,-0.770468958550724,1.54450169294682,0.471297659656382,1.11406851443595,0.644374666125957,0.288353607604241,0.747569788230286,0.303687732956631,-2.17484697928514,-0.164309816571109,-0.126518775144111,0.116764523160818,-0.485910806516469
MT04_08,877,29.3226,95.29183333,TRF,tropical monsoon rainforest ,1.54190529737455,2.0550123815402,-1.14328003470436,0.779412038491404,-0.910481844758996,2.27703688947826,-1.15716756824535,1.74424820739034,3.46329826303182,-0.00152764483781287,0.428828248170729,1.82123919221103,0.977303890704182,0.82323930364678,-2.132181942935,-1.8068872361113,-2.09851039759893,0.779852665836735,1.55660254900115,1.59601349540765,0.879558490513504,0.258427141349137,-0.646009938751698,1.36831877936199,-4.19302334393974,2.31556397351698,-0.0404833535795458,-0.172718937108388,-0.814650039321393,1.16031188118955,0.211797183599178,0.22885127681003,1.51087635163151,-0.215829724112341,0.0451194459789528,0.0458396578047744,-1.79861532279745,-0.706373240689643,-0.806885986118275,-0.137934141350203,-0.711771025185975
MT04_09,877,29.3226,95.29183333,TRF,tropical monsoon rainforest ,1.54190529737455,2.0550123815402,-1.32033326116558,1.0336942300097,-0.530559212551689,2.28323812670141,-1.15716756824535,1.21076337678669,3.13427522748932,0.220451636505733,0.142138344497783,1.47245327345302,0.773223552733211,0.591003867289915,-2.0287524933213,-1.88102922059367,-1.93889414086206,0.668651071025054,1.06540943695978,1.90024816116176,0.7292328966024,0.0250215596243461,-0.717748787804416,0.956132419280566,-3.67605492006424,2.29711349111234,-0.0511462210719632,-0.305032770442126,-1.25646084702808,1.09471710558995,0.235510979596865,0.812590187917488,0.553915698957795,-0.279564153651831,-0.0365187048918136,0.0458396578047744,-1.92428746205289,-0.909146238078306,-0.710747141089317,-0.047893878005949,-0.599333009078627
MT04_10,877,29.3226,95.29183333,TRF,tropical monsoon rainforest ,1.54190529737455,2.0550123815402,-0.633737319016557,-1.13420065826311,-1.19970676635978,1.4956809993611,-0.602911601017547,3.41775248928397,3.32263287005342,-1.55992287117625,0.31009808604355,1.65764198746025,0.872712717494059,0.893299155955554,-2.03683291907237,-1.605644706802,-1.93889414086206,1.0022558554601,1.77987214538359,1.67940837582408,0.760943143154554,0.121652409676269,-0.400378076802969,1.56783708799,-4.01465483889379,2.20903323262478,0.0874710563294663,-0.345896467637849,-0.240295989302695,0.82134437550518,0.134975359561935,0.463067506575368,0.192079830285145,-0.487643225271093,-0.214798713140712,-0.469856492498939,-1.62765371570542,-0.78922475779716,-1.2629292253582,-0.0756848545332478,-0.557903985475827
MT05_01,1893,29.64486667,95.486,EBF,evergreen broadleaved forest ,0.450383888441139,0.156170078293906,0.43990521121047,0.00728509198328027,-1.15939667275689,-0.0587624645756834,0.961321906492032,-0.559033810215899,-0.349609433724088,-0.411441152699006,0.840040029196573,0.731698417424118,0.92500830409912,0.627331198116687,0.0770064574077026,-0.363766466722248,0.934198480401638,0.816919864107295,0.931447679130311,-0.595592280315978,0.873552190133094,0.735986216402493,-0.199930163068192,0.793260859610162,-1.5353208720771,-0.704497366318916,0.93516902197667,-0.350123746658096,-0.991374362404069,-0.0159086359530444,0.56896519416446,0.0276655409859569,-0.493503920884086,-0.267590167838558,0.06468479893751,-0.469856492498939,-1.36328038261084,-0.0208458424025326,1.17751837922304,0.858015814036881,0.207507471311806
MT05_02,1893,29.64486667,95.486,EBF,evergreen broadleaved forest ,0.450383888441139,0.156170078293906,-0.672853729513803,-1.38105855221883,-0.843970190314215,-0.265470372014085,2.75649540034653,-0.523615730175822,-1.12276322146627,-2.78587050496951,0.987728767452333,0.320629298887898,0.75536652316075,0.287411173951891,-0.16702240027463,-0.0857340249133476,0.774582223664766,0.37211348486057,0.708178082747868,-1.0019712802653,0.781215126330626,1.0087143648079,0.0746863179857719,0.705534926244043,-1.16212719070466,-0.744099629689645,1.37234658916579,0.0220177164243338,-0.682106797009385,0.381694729106087,0.469974357271638,0.0276655409859569,-0.21141477326758,-0.120042886144631,0.329415529025313,-0.985552642802653,-1.460891680319,-0.190548783578447,1.40923764672873,1.2218703345199,0.176460950093643
MT05_03,1893,29.64486667,95.486,EBF,evergreen broadleaved forest ,0.450383888441139,0.156170078293906,-0.660501178830462,-0.839084830150625,0.0952549906332908,-0.197256762559413,1.39317968095703,-0.291184579912818,-0.749755349708839,-1.56148933326953,-0.0625022601441863,-0.480747871591804,0.117615467001465,-2.70180919122249,-1.10596787254903,-1.88632507662813,-0.74177221533552,-0.109760092656715,-0.579343256390888,-0.929385045455831,0.851900349400318,0.969173113667186,-0.161951368745774,0.645639624064828,-1.46944890120207,-1.07303342872545,1.17508354055607,0.363159133358284,0.245695899174665,0.853643062716982,0.638704686006856,-0.419747513309369,-0.443513439027996,-0.0530185128879606,0.499950734680585,-0.985552642802653,-1.34533519194276,-0.210663799283593,1.35993567491901,0.927949321430502,0.284979482764062
MT05_04,1893,29.64486667,95.486,EBF,evergreen broadleaved forest ,0.450383888441139,0.156170078293906,-0.705793864669378,-0.524480220936378,-0.174822636506121,0.319513006036592,1.06755430021069,-0.128482774728716,-0.0823568946455894,-1.3132784464177,0.667253858296042,0.161184307455667,0.682662902758592,0.0733394030084141,-0.522561133321736,-0.12810087318899,0.215925325085713,0.37211348486057,0.209542650827078,-0.644470099341907,0.755053601483381,0.737387676447234,-0.197396679292421,0.233144249715424,-1.07425839531509,-0.403276008128333,0.748568840859361,-0.50498306809982,0.820049949193363,-0.176805823216706,0.62892600071163,-0.15310134403806,-0.443513439027996,-0.551350085951592,-0.311697530020548,0.0458396578047744,-1.22025055682585,-0.0982870233068094,0.763381816021373,0.810786362178363,0.211945873779301
MT05_05,1893,29.64486667,95.486,EBF,evergreen broadleaved forest ,0.450383888441139,0.156170078293906,-0.566827669481795,-1.32630435769481,-0.114357496101775,-0.248933739419013,1.83350525492134,-0.186037154793841,-0.918245641929549,-2.13321513233141,0.691386005069859,0.682702300265255,0.990058911827368,0.841402969060166,0.28386535663511,-0.117509161120079,1.09381473713851,0.483315079672252,0.894236079733237,-0.446985050085154,0.887628007685229,0.518368183549506,-0.179690636957134,0.656703672866526,-1.11902711171781,-0.586395115028112,1.09511203436294,-0.730156130578322,0.554963464569348,-0.740577020332017,0.329549948591274,-0.382513138321033,-0.443513439027996,-0.704411719265328,-0.6568659810246,-0.727704567650796,-1.34583882668861,-0.164139862138223,1.60151533678665,0.894056848180427,0.313432578145518
